date,token_address,symbol,name,price_usd,marketcap_usd,volume_usd_24h,price_change_24h,price_change_7d,volume_sol_24h,tx_count_24h,holders_delta_24h,mentions_24h,likes_24h,retweets_24h,replies_24h,quotes_24h,social_score,radar_score,radar_bucket,momentum_days,is_active_today,consecutive_active_days,high_confidence_pump
2025-09-24,5t3TrtpDm1P8pRVYXcJ6MmngNsv2Ty3H5cimDve2pump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,BoPBfkKgWGSDApzBjLi1RPwxvSoiN4ECTSPBH2qFpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,3SfAaAK5eFx4Q23VySQq35AESmHQoBjVJnG2CrXbpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,CMHHKQAvfQZWEtxgWqLmhwrCqzzYikZqbTWPkEcCpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,xmcjcN35cwPheUALX7v3fczpJcCtAtZ2jgPPJkNYUFA,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,5BuA8VT8rfUM428FWThNNPE9MYYoZvv7ZtL89dB3pump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,J5FsJhyV5HTneY9PP4J6fkhiNnQaNQ4BzH4hAbDqeRNL,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,9FWysHuSHNrQnyJoC7qMbm2cLxjT9ttjqBKFp8tzpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,GWJcHRz6EZ2igjXfSWc7cz7PaJHfu8yMu4SL2Jqxpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,CBhmj8ZUTMwDmWatE5Y3QHVzo3C5UXNpDg8YcGJMpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,EWdgTzAvBZwchg89f8CaJvtvc1dVish2Fa38jPGgpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,6ChfYhYQqZ2AfQbf4NMJUqJFGoNa26Y92hS7Ao9mpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,CDzCp6fTS7K9pYZ1JEDb4ZpQ4B85BTqke9Kcmwpp5q3S,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,DD8TeSw8y7Q2D8MKSt47cTbAnAcHTFs6viov48PMFQQG,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,EpWd13A6dwnE8a4KEQx8XPDtaj7qViKZhhDCkmB7pump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,2ps5iWYb4PW353wiGKb36EmieYGQKnBFjxEueenu2bPw,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,G9c3H8Hed4ZNnXvw2t9P1uJeXcQDmdn57Qi5UtGGpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,2BLuupGDF6GWVJYZWB6fyJ75dWXjMzKGWVeN2TGppump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,G114LVxZdHtsCfDuYjqP3u3RgmVTjKS6s8qHsHuKpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,B9z8cEWFmc7LvQtjKsaLoKqW5MJmGRCWqs1DPKupCfkk,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,AYMwf7uvzTMnnDrw64zcMjLBGaqrVcSGP8eNKXtdpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,4NWHUsqene63s56idLAchHC85MgvCucBgCsMjkiZpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,6jPg6gSrwtJyHWGTs7tUh2Zs1GzfKzHQNUGfAK1xpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
2025-09-24,5NnL7oRMtVW3ZqAt95gJQs12Fbz2caCYh9rgy1kQpump,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Low,0,False,0,False
