timestamp,address,symbol,name,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,chain_id,dex,pair_address,top_10_holders_pct,top_5_holders_pct,holder_concentration,concentration_risk
2025-10-13T04:43:39.062494+00:00,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,Pump,0.004215,8506920.85,19215378.24,4215004100.0,solana,pumpswap,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,FARTCOIN ,Fartcoin ,0.4314,7670182.64,15423055.27,431425183.0,solana,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,9nX1fhGGbGvNsDLoM4gz5BQd76CNB6Ecq9mdEUxWaNzy,6,6,0.0003387,1799575.06,71936.41,338738.0,solana,pumpswap,7VBqtBXevPHSsw3iueBVczrqo322jnJuJun6scDCXR6T,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,Jupiter,0.3707,1581540.98,710413.09,2595396622.0,solana,orca,C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,POPCAT,Popcat,0.1627,1217011.19,8463236.61,159506366.0,solana,raydium,FRhB8L7Y9Qq41qZXYLtC2nw8An1RJfLLxRF2x9RwLLMo,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,D9aVAWMB1wpRbg1t8zeupprqcnrxcBwvnXtcodafpump,REM,Rare Earth Minerals,0.0001548,1196177.96,56802.88,153295.0,solana,pumpswap,6bgnW8p1snpvWoBmHBaFFewh726gzXLYUdiZi31XuRv3,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT ,Peanut the Squirrel ,0.1499,955990.8,7388889.24,149915795.0,solana,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,Goatseus Maximus,0.06071,931701.05,3736716.08,60709707.0,solana,raydium,9Tb2ohu5P16BpBarqd3N27WnkF51Ukfs8Z1GzzLDxVZW,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,2ZJbeCpEx1MXGHK5MrLUGfy4HPEAUjwBXZyETDDtpump,SATOSHI,Pete Davidson,1.145e-05,392858.53,12639.36,11458.0,solana,pumpswap,HcBDHuBz993a2nzzaAnFjJ19G84SGhE7z63PgUw6jy8j,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,J5v8TvWchJ7mjcyPjCHR8ncFSXWodfSJwxpBrdpMpump,BOOSTCOIN,The Real BOOST Coin LIVE,1.917e-05,346045.63,16339.9,19178.0,solana,pumpswap,4iM5sUnfseocU4wUDXyxGufbCZ4c2sqvwYfbEqwRH8uJ,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,4wZNTEJpZkPjRe9aDFr2ZjcSnrWpTmxA6XA96mgUpump,SORKINCOIN,Sorkin Coin,0.0001712,311864.05,127670.71,171130.0,solana,raydium,63YEFP9qC28Vc6qJp37yQV9WqiXHGeK2tknwG7VNwwhF,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,AFmkWgde7J3PhMJZns1x3ueMCkoCcSeWs7Y3trDhpump,PFSC,Pump Fun Stable Coin,6.851e-06,209419.75,9726.24,6851.0,solana,pumpswap,4KEbqwNxAiFVJkTreGShzKpqqF3EYUMZsnsrfoLgYmFD,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,9tPeuW6hAw6YuKGypfuMwBrSrN2ktpdhqXQqxR9z5PCq,BONK,Bonk Coin,2.099e-05,148163.99,50395139.73,2057751029.0,solana,raydium,4RX3HeVhvDT1N2Qnn9wMVtHfSGE3NqU3GYnuhaCoKDUD,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,D1E9r2tDMT4SJJmZFCy8kqX8DERy7tdDvhq1QR3Tpump,FUTARDIO,futardio,0.0002017,142441.12,57478.91,201720.0,solana,pumpswap,Fws8WGKgnwku7Wmi4GLjpsBiiZrWQU89LKkTdDubGLau,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,5YoADZWSt1MUexcUWc5Ss1ngq1njedFkmV31x7Vxpump,DON'T,DON'T LOOK,0.0002065,84577.62,53834.02,185841.0,solana,pumpswap,7WxKxScCTn4XqWyapgkMCPpmwNd9QNk6ETNyf3QWLfF4,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,GVxAz5H1mGe2B3x4boDyHkkENPcMew7Rz8dKwVi2pump,MANIFEST,Manifesting 10M MC,8.801e-05,79600.09,34845.14,88019.0,solana,pumpswap,CZLY3JZE3kXXVaw9uqZmNP9oUd1zoxE9fwrEGzU3FHqy,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,EkJuyYyD3to61CHVPJn6wHb7xANxvqApnVJ4o2SdBAGS,PEPE,Pepe By Matt Furie,0.0007263,52215.64,456926.11,726181.0,solana,meteora,8Lvqv2jgNvcx1NDtMHd5Ahx8ZUjETfLwygq9MtDfPHxe,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,ArhUyCSWvDKD7tXcTcgTaYxBkDZiFVkmxzyZXmUJBAGS,PNUT,justice for peanut,1.069e-05,4298.53,11752.29,10690.0,solana,meteora,6B6RrYVXQoWMNSAm1EvwVkkWJYt3gEYZ12utmNd9hJ7x,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,aG7kn5sHTJ1v2y83a4iYVkDvGEPuQ41GQpanymJBAGS,SELFLESS,SELFLESS COIN,1.022e-05,2016.63,18708.52,10214.0,solana,meteora,9ks6HyRrmifkR8racHoU8G5Ta6fTYDQXz8qVShm18PiY,0.0,0.0,unknown,unknown
2025-10-13T04:43:39.062494+00:00,39Mzpdw7NDGiXmZZGWiCdR6Nzoc7muWuYkPsVDV4pump,MPX6900,MEME,1.99e-05,380.95,24129.96,19896.0,solana,raydium,4NpWNtKDQPEH4P8w95SEWjvdzagR5zTY7TJvrtFrZM2k,0.0,0.0,unknown,unknown
