timestamp,address,symbol,name,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,chain_id,dex,pair_address,top_10_holders_pct,top_5_holders_pct,holder_concentration,concentration_risk
2025-10-13T04:21:08.819312+00:00,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,Pump,0.004181,8567629.32,19139398.03,4181787214.0,solana,pumpswap,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,FARTCOIN ,Fartcoin ,0.4295,7692185.41,15351623.63,429505597.0,solana,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,Jupiter,0.3714,1576814.28,711149.94,2599964065.0,solana,orca,C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,9nX1fhGGbGvNsDLoM4gz5BQd76CNB6Ecq9mdEUxWaNzy,6,6,0.0002275,1568156.23,58393.02,227514.0,solana,pumpswap,7VBqtBXevPHSsw3iueBVczrqo322jnJuJun6scDCXR6T,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,D9aVAWMB1wpRbg1t8zeupprqcnrxcBwvnXtcodafpump,REM,Rare Earth Minerals,0.0001554,1228209.71,56812.68,153952.0,solana,pumpswap,6bgnW8p1snpvWoBmHBaFFewh726gzXLYUdiZi31XuRv3,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,POPCAT,Popcat,0.1629,1212723.65,8455827.34,159644317.0,solana,raydium,FRhB8L7Y9Qq41qZXYLtC2nw8An1RJfLLxRF2x9RwLLMo,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT ,Peanut the Squirrel ,0.1496,964079.07,7363496.38,149599099.0,solana,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,Goatseus Maximus,0.06105,921397.52,3737053.19,61055465.0,solana,raydium,9Tb2ohu5P16BpBarqd3N27WnkF51Ukfs8Z1GzzLDxVZW,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,64BX1uPFBZnNmEZ9USV1NA2q2SoeJEKZF2hu7cB6pump,JEWCOIN,Jewcoin,0.0002697,422973.74,71568.35,269695.0,solana,pumpswap,9zgLmaVCxc7u6ZHG8HMSau6AUjRq8pnM8KL4eDJDYjU9,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,2ZJbeCpEx1MXGHK5MrLUGfy4HPEAUjwBXZyETDDtpump,SATOSHI,Pete Davidson,1.092e-05,392311.87,12322.0,10928.0,solana,pumpswap,HcBDHuBz993a2nzzaAnFjJ19G84SGhE7z63PgUw6jy8j,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,J5v8TvWchJ7mjcyPjCHR8ncFSXWodfSJwxpBrdpMpump,BOOSTCOIN,The Real BOOST Coin LIVE,3.552e-05,339288.61,22191.99,35521.0,solana,pumpswap,4iM5sUnfseocU4wUDXyxGufbCZ4c2sqvwYfbEqwRH8uJ,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,4wZNTEJpZkPjRe9aDFr2ZjcSnrWpTmxA6XA96mgUpump,SORKINCOIN,Sorkin Coin,0.0001731,311216.36,128110.04,173039.0,solana,raydium,63YEFP9qC28Vc6qJp37yQV9WqiXHGeK2tknwG7VNwwhF,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,7ryHDerSx5kMkefJSM4NAvZcyMYoDqQ3JA8TGE7Wpump,BAG,The Bag,1.116e-05,266407.74,12412.08,11163.0,solana,pumpswap,AfHjVXvYBPQyF2pVkVsXxurYfprmQDPj7c4xe8ikg18n,0.0,0.0,unknown,unknown
2025-10-13T04:21:08.819312+00:00,AFmkWgde7J3PhMJZns1x3ueMCkoCcSeWs7Y3trDhpump,PFSC,Pump Fun Stable Coin,6.806e-06,209394.03,9678.5,6806.0,solana,pumpswap,4KEbqwNxAiFVJkTreGShzKpqqF3EYUMZsnsrfoLgYmFD,0.0,0.0,unknown,unknown
