timestamp,address,symbol,name,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,chain_id,dex,pair_address,top_10_holders_pct,top_5_holders_pct,holder_concentration,concentration_risk
2025-10-12T19:12:36.542911+00:00,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,Pump,0.004422,10421827.04,19676196.67,4422649784.0,solana,pumpswap,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,FARTCOIN ,Fartcoin ,0.4503,7631075.81,15720594.45,450384514.0,solana,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,2f6KPSCVdn5qaGjx96UnzMVHThAqDFuNKrfYcffdpump,USDT,Unstable Donald Trump,0.0003223,5604519.12,77288.21,322351.0,solana,pumpswap,3XrLc6r3JvU9T5MEcGcg8Zggrfr8KCefyMAbyJvXXK6w,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,POPCAT,Popcat,0.1687,1715969.94,8598516.32,165374339.0,solana,raydium,FRhB8L7Y9Qq41qZXYLtC2nw8An1RJfLLxRF2x9RwLLMo,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,Jupiter,0.3736,1656755.52,708099.82,2615552749.0,solana,orca,C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,Goatseus Maximus,0.06227,1143346.08,3769198.66,62271006.0,solana,raydium,9Tb2ohu5P16BpBarqd3N27WnkF51Ukfs8Z1GzzLDxVZW,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT ,Peanut the Squirrel ,0.1536,1069780.33,7468135.15,153663329.0,solana,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,USCRdwZP5UkKhJzhWuD7XjTUviHBtZJbLG7XpbKng9S,USCR,United States Crypto Reserve,0.03595,390931.92,738057.93,35950177.0,solana,meteora,E3Zg26RWp4v5uq5za2GbpBB66mJ2XxynE37uGD91y8Ph,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,dQ6dnnKjXTK3TVR8Q3wgoowtGUyrXhuYNshyCJMpump,KOSTYA,JUSTICE FOR KOSTYA KUDO,3.293e-05,220937.88,22246.62,32924.0,solana,pumpswap,2C9qf8vKjAjKVvC8zXftsALffmdSBGDBpAtfcVFdGg3k,0.0,0.0,unknown,unknown
2025-10-12T19:12:36.542911+00:00,Gfvayte2S8QofiRsSXhdX1XX1CbcXvZP9jJkAU5Ypump,PIK,Pik,0.0003724,193309.69,74381.38,368924.0,solana,pumpswap,94FD4TRLwf9wHHTtisYN8pcZqsbkmbnD2MVDBYYWUdu9,0.0,0.0,unknown,unknown
