timestamp,address,symbol,name,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,chain_id,dex,pair_address,top_10_holders_pct,top_5_holders_pct,holder_concentration,concentration_risk
2025-10-12T18:44:07.782217+00:00,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,Pump,0.004406,10473256.41,19639424.43,4406248104.0,solana,pumpswap,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,FARTCOIN ,Fartcoin ,0.4405,7676937.68,15466746.95,440510398.0,solana,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,2f6KPSCVdn5qaGjx96UnzMVHThAqDFuNKrfYcffdpump,USDT,Unstable Donald Trump,0.0003568,5574532.29,80885.95,356830.0,solana,pumpswap,3XrLc6r3JvU9T5MEcGcg8Zggrfr8KCefyMAbyJvXXK6w,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,POPCAT,Popcat,0.1663,2001402.47,8493634.54,163047094.0,solana,raydium,FRhB8L7Y9Qq41qZXYLtC2nw8An1RJfLLxRF2x9RwLLMo,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,Jupiter,0.3704,1653818.74,691495.58,2592907286.0,solana,orca,C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,814jozpML7Bco3fbYbukFQu94d1rDnRn6P5LwpoEpump,OPENLIE,OpenLie,5.458e-05,1379117.68,28607.58,54562.0,solana,pumpswap,DhnCaqTXwAGVf4b85FHn3uyZAaxhqMSXWyJvHviS2Hnn,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,Goatseus Maximus,0.06158,1143637.23,3735889.92,61584323.0,solana,raydium,9Tb2ohu5P16BpBarqd3N27WnkF51Ukfs8Z1GzzLDxVZW,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT ,Peanut the Squirrel ,0.1522,1058548.53,7396144.86,152185620.0,solana,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,USCRdwZP5UkKhJzhWuD7XjTUviHBtZJbLG7XpbKng9S,USCR,United States Crypto Reserve,0.0389,351419.02,762895.76,38902097.0,solana,meteora,E3Zg26RWp4v5uq5za2GbpBB66mJ2XxynE37uGD91y8Ph,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,Gfvayte2S8QofiRsSXhdX1XX1CbcXvZP9jJkAU5Ypump,PIK,Pik,0.000369,180286.39,73697.29,365517.0,solana,pumpswap,94FD4TRLwf9wHHTtisYN8pcZqsbkmbnD2MVDBYYWUdu9,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,Gc5hxBYZjxWNpt3B8XYbp4YoGCHSMfrJK7ex4GUTpump,LENNY,Lenny,0.0009,98987.37,141118.3,865409.0,solana,pumpswap,9MXxzYYszFBu6CvN57hkRrgKXFHGk5PyTLbqWHzRcCZT,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,9tPeuW6hAw6YuKGypfuMwBrSrN2ktpdhqXQqxR9z5PCq,BONK,Bonk Coin,2.099e-05,71981.99,50395132.04,2057751026.0,solana,raydium,4RX3HeVhvDT1N2Qnn9wMVtHfSGE3NqU3GYnuhaCoKDUD,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,EkJuyYyD3to61CHVPJn6wHb7xANxvqApnVJ4o2SdBAGS,PEPE,Pepe By Matt Furie,0.0008405,49244.01,461820.77,840416.0,solana,meteora,8Lvqv2jgNvcx1NDtMHd5Ahx8ZUjETfLwygq9MtDfPHxe,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,ARrsgCiTRjTRjDmLy1LvbkmyZ53FZ8vhur9BiStymoon,CRPK,Crumpkin,9.815e-05,28663.91,36911.99,98157.0,solana,meteora,H21HruJtWuZew7QCDuALnaZffwDHDsCSC4cjXeXH2mac,0.0,0.0,unknown,unknown
2025-10-12T18:44:07.782217+00:00,GSSPA5zDNqpmao8BFnUHnnQrc3tgUeoVSesXtHhxpump,LOOSE,Loose,0.0001426,14757.76,46996.15,142654.0,solana,pumpswap,6Mccx3TKP1DwXf74fmciw2gTpQt9ZHu3tkxZVM8JjbWB,0.0,0.0,unknown,unknown
