timestamp,address,symbol,name,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,chain_id,dex,pair_address,top_10_holders_pct,top_5_holders_pct,holder_concentration,concentration_risk
2025-10-12T21:14:08.908225+00:00,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,PUMP,Pump,0.004502,10112754.27,19853992.6,4502136320.0,solana,pumpswap,2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,FARTCOIN ,Fartcoin ,0.4693,7156847.95,16146356.35,469304360.0,solana,raydium,Bzc9NZfMqkXR6fz1DBph7BDf9BroyEf6pnzESP7v5iiw,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,Jupiter,0.3772,1561312.0,714771.78,2640812278.0,solana,orca,C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,POPCAT,Popcat,0.169,1296476.08,8639764.94,165707491.0,solana,raydium,FRhB8L7Y9Qq41qZXYLtC2nw8An1RJfLLxRF2x9RwLLMo,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,PNUT ,Peanut the Squirrel ,0.1539,988718.1,7520151.13,153936286.0,solana,raydium,4AZRPNEfCJ7iw28rJu5aUyeQhYcvdcNm8cswyL51AY9i,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,EHAFambdbwA6uysWevCEj7tn6yH8vgsDgA63Vz4mpump,BELIEVE,Believe In Solana,2.589e-05,803803.62,19580.98,25438.0,solana,pumpswap,Sd1oiZ7j2hcHQ5qKjzXPJCZRCCfHFvEk5wJDsnXpnky,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,GOAT,Goatseus Maximus,0.06211,621250.58,3786032.11,62113211.0,solana,raydium,9Tb2ohu5P16BpBarqd3N27WnkF51Ukfs8Z1GzzLDxVZW,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,Ce7ykjPV68cy2ZbvvwNW3TEXxqFeYGRi9TRejrqnpump,‎ ,‎ ,3.812e-05,616947.44,23481.72,38113.0,solana,pumpswap,9nAqfAzxFcncaRUw8qHXgadDKryYt7ZsbxoeXSPzfb1v,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,AVdsFsS45YjGEitb7yQy3XqnNsMVGL3o4cYA53bpump,BURN,Burning till 10M mc ,0.0001337,321705.72,43693.9,133043.0,solana,pumpswap,8gahtmXSxNMsX4DTWRgwepro3KHn9RegLdJY8xQ9c5fr,0.0,0.0,unknown,unknown
2025-10-12T21:14:08.908225+00:00,8D5NreJUwcszf49zjYeabv19vSYkcZJJ1Sjt7ET8pump,PIGEON,The Pigeon,4.121e-05,239505.09,23955.06,41216.0,solana,pumpswap,GNyxaMYgF1iiVijdpQKEGifXbtmFXmD46BgfNh3Xh9rJ,0.0,0.0,unknown,unknown
