date,symbol,name,address,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,source,data_status,missing_streak,whale_transfers_24h,large_buys,large_sells,net_whale_flow_usd,top_10_holders_pct,holder_concentration
2025-10-03,1,1 pill can change your life,8wbfBYthc9fC4GsHgCtznZP1PAoXaZ8tnUGBtGMgpump,1.135e-05,997.15,14973.28,11349.0,dexscreener,ok,0,,,,,,
2025-10-03,Hosico,Hosico Cat,HovYQgKum9HALgJmxGdESHNjsn3xezzio5HQVgiPHo1t,6.124e-06,840.06,10050.65,6121.0,dexscreener,ok,0,,,,,,
2025-10-03,FARTLESS,FARTLESS COIN,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,0.000937,826.18,3936.96,937041.0,dexscreener,ok,0,,,,,,
2025-10-03,APOLLO,Apollo AI,6k1rwsNMBwbRJrWck3sEVCjn4MvF9ty8A6iSGfxjxREV,8.837e-06,780.16,6379.17,8837.0,dexscreener,ok,0,,,,,,
2025-10-03,HOODIE,Hoodie,JFjfTn5VJkHpacwz7rbnGXDxRUCySZhZ2EdTkrAmoon,0.0003306,726.9,5449.46,330668.0,dexscreener,ok,0,,,,,,
2025-10-03,SUPRACOIN,GIVING CAR AWAY AT 10MIL MC!,LGiKAMtb4BuPdhpThjEbNWbDddqdM5FnxMMHqtzpump,1.098e-05,655.99,15171.81,10981.0,dexscreener,ok,0,,,,,,
2025-10-03,1,1 pill can change your life,qG9NJP4pgFxWWfpFWV7GcYkTKyafDGsnUGCDZLRpump,5.376e-06,635.69,9432.58,5376.0,dexscreener,ok,0,,,,,,
2025-10-03,RWA,Real World Asses,7N8qk43L1PCcaqudkEasGpKqcunX1ChXYo2VB1g8bonk,8.42e-08,617.64,8497.09,5810.0,dexscreener,ok,0,,,,,,
2025-10-03,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.201e-05,489.46,16353.97,11802.0,dexscreener,ok,0,,,,,,
2025-10-03,Fun,Cult of Fun,Hcz9pkmcmxW4DWkz9CxDFz5Q2Kswkq1jTkjB9hVgJ4Kp,6.609e-06,136.18,0.0,6609.75,dexscreener,ok,0,,,,,,
2025-10-03,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.981e-06,119.24,11567.46,5978.0,dexscreener,ok,0,,,,,,
2025-10-03,GAZABOY,GAZA BOY,Fk6e19okXWGxtrHmXBLzkFeDPR2uuyeVYsqGyt89pump,4.56e-06,114.74,8779.53,4558.0,dexscreener,ok,0,,,,,,
2025-10-03,MoneyBear,The Money Bears,Eo2cfEkpeVZrKjRtG34WZc3qzyeZeXjCRGWsEs4JTaNH,5.48e-06,107.57,10229.08,5476.0,dexscreener,ok,0,,,,,,
2025-10-03,PILL,PumpFun Pill,8z55m3BmsPkmDfi5b5dAomBvYi1cDmW92hrEJTLdpump,8.149e-06,105.7,11693.64,8145.0,dexscreener,ok,0,,,,,,
2025-10-03,JIFFPOM,Jiffpom,7Rw4dgDuwESJEcCAbhxAghLcmkXM5QotupWq8PPc1UeC,7.992e-06,72.02,13013.6,7989.0,dexscreener,ok,0,,,,,,
2025-10-03,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01551,53.22,8809.02,15516.0,dexscreener,ok,0,,,,,,
2025-10-03,AMG,ASCII MEME GENERATOR,6rhFUUZsUbjD4tSHrLetmCuvuM3L2ASTLEAgemZtpump,6.723e-06,33.74,0.0,6723.12,dexscreener,ok,0,,,,,,
2025-10-03,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.186e-06,17.65,10193.75,6181.0,dexscreener,ok,0,,,,,,
2025-10-03,Pochita,Pochita,CmLrhRd762bfytq6f3ZV5iuivN1Q8oyPw4evyW4Mbonk,5.839e-06,14.04,10130.64,5839.0,dexscreener,ok,0,,,,,,
2025-10-03,YOU,YOU can change your life.,3nJXYRGSFdfhVAg48cLE3iF3Hhda4CXqTt9XS56Mpump,7.724e-06,14.04,0.0,7724.33,dexscreener,ok,0,,,,,,
2025-10-03,USEFUL,USEFUL COIN,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,0.0002645,13.22,61.11,264520.0,dexscreener,ok,0,,,,,,
2025-10-03,UPC,Upcoin,DHSZ2zaQ2mNtTJFXH3iNUG1oWXr6ZFj4TyfqVdexpump,4.146e-06,12.31,8226.41,4146.0,dexscreener,ok,0,,,,,,
2025-10-03,KENNY,KENNY KO,AkhHVVk58FmoS8h1fDWzHMZ9YrnqHcZi97mFzhjbpump,4.67e-06,6.59,8777.04,4670.0,dexscreener,ok,0,,,,,,
2025-10-03,ORE,Ore Labs,4w4Kj3PmKjJWpsBVCNPeziC2ySdJ6A7cPfqnhyXxpump,4.351e-06,6.38,8418.78,4349.0,dexscreener,ok,0,,,,,,
2025-10-03,BONKZ,Bonkzilla,6asZKPjABE4c7V46psw1yDrmCQBzefGtxKCzR8zmbonk,3.329e-06,4.89,5932.68,3330.0,dexscreener,ok,0,,,,,,
2025-10-03,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.34,3.93,3029302.92,28165796.0,dexscreener,ok,0,,,,,,
2025-10-03,viewer,in a streamers world,8X4TnmkHzavxEJuaYTkqjFbUgrwBgaXVuRHhGFR2pump,5.398e-06,3.81,9955.18,5384.0,dexscreener,ok,0,,,,,,
2025-10-03,XBT,XBT,A8YHuvQBMAxXoZAZE72FyC8B7jKHo8RJyByXRRffpump,0.001919,3.73,17.34,1918624.0,dexscreener,ok,0,,,,,,
2025-10-03,BIRCHY,BIRCHY,4Wt3BgMs8m1qiCcMXwSf2SC5gnJW6Adi7uq7cZTCpump,6.572e-06,3.26,0.0,6572.12,dexscreener,ok,0,,,,,,
2025-10-03,obvious,in hindsight,EzcwA7anSrdoH1TMKjbBTd91GD7KwMco9kFZh1AApump,5.54e-06,2.75,9548.35,5538.0,dexscreener,ok,0,,,,,,
2025-10-03,gib,gib,6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,0.0005528,2.66,83.75,552775.0,dexscreener,ok,0,,,,,,
2025-10-04,1cat,1 cat can change your life,8ghXDEBVbbYtfdV2cU8jpqsNmiZtDkSjBYmRzj8cpump,6.795e-06,40.95,0.0,6795.34,dexscreener,ok,0,,,,,,
2025-10-04,GIVE50,GIVING $50 AWAY EVERY 10MINUTES,DQTiKmdc2evtLotMR5j7UAexvTbSL3Ef6dtbaY7Jpump,6.459e-06,4.75,0.0,6459.51,dexscreener,ok,0,,,,,,
2025-10-04,Gaming,Gaming Cult,3hiutVNCbwCY1vmoPKdXtMtuzg4epn1WzuU1jgpHpump,6.616e-06,2.96,0.0,6616.59,dexscreener,ok,0,,,,,,
2025-10-04,Streamless,Streamless coin,C8Hyu6bjPtuaTJ4Fj6V6L99rhUkkCuKByNZTyXiCpump,5.877e-06,17.16,10273.46,5856.0,dexscreener,ok,0,,,,,,
2025-10-04,Bagwork,African Bagwork,6NVo6X8ouYRVoKRWe7Y9J6CT4pWZXDthSJCBZ3vgUg8z,5.226e-06,0.69,9771.65,5193.0,dexscreener,ok,0,,,,,,
2025-10-04,FATMEOW,BIG FAT CAT,6UMuZxH9jLT3txQkQo6jWXX2HpHrM1mPkGRjE66pzhEp,7.398e-06,0.12,14204.27,7396.0,dexscreener,ok,0,,,,,,
2025-10-04,AI4,AI⁴,CZkxnM5PNPak31JSFNzJ76CWcYRu4mgxvBwcHaBJpump,0.0001838,151102.97,84187.52,183865.0,dexscreener,ok,0,,,,,,
2025-10-04,RAGEGUY,Rage Guy,GvV7sFu6FHJsSVXfpG7xqFnWar3c7YkcC74rqe7Bpump,0.001017,94869.04,163358.8,1016903.0,dexscreener,ok,0,,,,,,
2025-10-04,LION,Loaded Lions,7kN5FQMD8ja4bzysEgc5FXmryKd6gCgjiWnhksjHCFb3,0.01613,28044.13,2153331.02,80673678.0,dexscreener,ok,0,,,,,,
2025-10-04,HAROLD,Harold,3vgopg7xm3EWkXfxmWPUpcf7g939hecfqg18sLuXDzVt,0.003998,10006.38,591779.49,3998583.0,dexscreener,ok,0,,,,,,
2025-10-04,DREAM,Dreamsync,B9zze29or7CJs1nBrigSCWSibfxvkmieFXcGg5cxbonk,0.001752,7913.63,190445.57,1752540.0,dexscreener,ok,0,,,,,,
2025-10-04,1Bull,One bull run to change your life,EVGox5PPxnFqTsMXMoUBSCUhszqK6UUYf9W7pkwfpump,5.337e-05,7123.3,30459.88,53367.0,dexscreener,ok,0,,,,,,
2025-10-04,RUECAT,Rue Cat,AMKKkovbUqr5cxmsg22KxTgaRXq6z4f8umrze4JKpump,0.0004713,6115.69,88162.76,336590.0,dexscreener,ok,0,,,,,,
2025-10-04,FARTWORM,FARTWORM,9zFU5vR7YNBzZU8HwJLUKjoDEonpgvHUdLbMgBa7pump,1.069e-05,3513.34,13729.59,10641.0,dexscreener,ok,0,,,,,,
2025-10-04,7,7 Coin,CAamcXXVWM8b8DcpcT2rpEwwfNfBD2MXjHjCwRDBpump,1.148e-05,1866.16,14087.31,11480.0,dexscreener,ok,0,,,,,,
2025-10-04,IDIOT,IDIOT,GcPf1ZsZHvnjauhXoFvGMmc2gM73aJ63AYxYC6JAQVoG,1.839e-05,1860.43,19108.2,18394.0,dexscreener,ok,0,,,,,,
2025-10-04,AUSBAGWORK,AUSSIE BAG WORKERS,9h5y3WCqfeNt2fiAP7iM2ZRp9apFb58ipvTzcWi9pump,1.848e-05,1538.58,20979.52,18485.0,dexscreener,ok,0,,,,,,
2025-10-04,1,1 pill can change your life,8wbfBYthc9fC4GsHgCtznZP1PAoXaZ8tnUGBtGMgpump,9.995e-06,929.94,13969.71,9989.0,dexscreener,ok,0,,,,,,
2025-10-04,$CrepSol,Crepe on Solana,HW2B2wvyEir3iqvYbYqbHWyR7rA6DqCR3WQSy4USpump,2.654e-05,811.72,20743.91,26547.0,dexscreener,ok,0,,,,,,
2025-10-04,1,1 pill can change your life,qG9NJP4pgFxWWfpFWV7GcYkTKyafDGsnUGCDZLRpump,5.908e-06,756.74,9776.21,5907.0,dexscreener,ok,0,,,,,,
2025-10-04,Hosico,Hosico Cat,HovYQgKum9HALgJmxGdESHNjsn3xezzio5HQVgiPHo1t,6.275e-06,303.8,10040.66,6271.0,dexscreener,ok,0,,,,,,
2025-10-04,APOLLO,Apollo AI,6k1rwsNMBwbRJrWck3sEVCjn4MvF9ty8A6iSGfxjxREV,9.484e-06,290.63,6583.05,9484.0,dexscreener,ok,0,,,,,,
2025-10-04,PILL,Getpilled,2JaJ353mgRVrGbrxsvHr17hseGtf1kD4ixErXGcNP1LL,6.387e-06,237.26,10544.24,5882.0,dexscreener,ok,0,,,,,,
2025-10-04,MOONCOIN,MOON COIN,4h49bD28nPPLXWB1ZmP8JPuv4iKk3KzFpS8bSmGJpump,4.182e-06,29.5,8173.57,4182.0,dexscreener,ok,0,,,,,,
2025-10-04,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.088e-06,26.77,10093.14,6084.0,dexscreener,ok,0,,,,,,
2025-10-04,ACTIVITIES,REAL LIFE ACTIVITIES,FfTMftfnF64keWwxiREcSBca2PsQtkorb2LWCEdZpump,4.078e-06,22.2,8060.82,4077.0,dexscreener,ok,0,,,,,,
2025-10-04,NeverDie,MEMES WILL NEVER DIE,2Jz5Wf6PGs4x1dJH4FvfMcgEERTmPadLBDsFmtyCpump,4.19e-06,6.66,8237.7,4188.0,dexscreener,ok,0,,,,,,
2025-10-04,YARA,Justice for Yara,DgAHh7SXLssDjufrLnrU1kPgrxmT7UbZYyCCqmcW6k6e,6.518e-06,1.99,0.0,6518.06,dexscreener,ok,0,,,,,,
2025-10-04,UPC,Upcoin,DHSZ2zaQ2mNtTJFXH3iNUG1oWXr6ZFj4TyfqVdexpump,4.176e-06,1.72,8300.16,4176.0,dexscreener,ok,0,,,,,,
2025-10-04,wSOL,Wrapped SOL,So11111111111111111111111111111111111111112,227.67,165015431.73,57425889.06,0.0,dexscreener,ok,0,,,,,,
2025-10-04,XBT,XBT,A8YHuvQBMAxXoZAZE72FyC8B7jKHo8RJyByXRRffpump,0.001783,145108.89,419325.23,1782045.0,dexscreener,ok,0,,,,,,
2025-10-04,early,not wrong just early,7ukFzJA7V6f28YieCjXcEXqiK8tAfbyXyvK6b36pump,0.0002177,113477.82,63865.48,217666.0,dexscreener,ok,0,,,,,,
2025-10-04,USDUT,unstable tether,3vz82EWYv8xnc7Cm7qSgERcpMeqw92PcX8PBz88npump,0.0005239,87102.4,152899.73,523829.0,dexscreener,ok,0,,,,,,
2025-10-04,Useless,Useless Coin,5NnL7oRMtVW3ZqAt95gJQs12Fbz2caCYh9rgy1kQpump,0.0002936,81632.92,85294.2,293629.0,dexscreener,ok,0,,,,,,
2025-10-04,1nu,1nu,44DNPJ2qisA7MMaUmKK5SXvAcPyV7bEzmnK7oYJkbonk,0.0001211,72736.92,44073.54,121119.0,dexscreener,ok,0,,,,,,
2025-10-04,CHARLIE,RIP CHARLIE KIRK,CEqFiJoB6HLncfeieBw3PKKm9wyqrpSHV3VH4qZApump,0.0003344,43598.17,120959.02,334398.0,dexscreener,ok,0,,,,,,
2025-10-04,USEFUL,USEFUL COIN,HD3JBABeFkdZwUgKwhwJYqjLNrPWXEaDVfH4uMqRpump,0.00021,43226.93,104590.96,209959.0,dexscreener,ok,0,,,,,,
2025-10-04,gib,gib,6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,0.0004972,38567.5,184430.26,497281.0,dexscreener,ok,0,,,,,,
2025-10-04,BAR,BullArena,Et2bFLuPCW77hGW2g7UdrboPVuxatFZt4BaCzhCqpump,0.0001798,20460.19,54535.1,179886.0,dexscreener,ok,0,,,,,,
2025-10-04,67,67coin,2sjdF9vLNWkTpK2XgY2kVWCL4YTMu6vaVA4VxrzUpump,8.865e-05,20317.56,53003.1,88508.0,dexscreener,ok,0,,,,,,
2025-10-04,VIBECODER,Vibe Coding Meta,7PzU4m13VqkdgWcserfBdxX4cAPQXaZuFNuKarnT1deV,0.0001362,16401.04,55621.73,132181.0,dexscreener,ok,0,,,,,,
2025-10-04,walkusa,WALKING ACROSS AMERICA,3BrXeqzNKUKsM6MgkWFZX4E2cY8SiwYNwwmVzP2Rpump,0.000104,16174.8,45669.84,104028.0,dexscreener,ok,0,,,,,,
2025-10-04,CRND,Crundle,BVvSqvTb9ZVNEkP5UsamR1egAWSGEZiQDU42FS7mmoon,0.0001343,11557.02,64046.27,133928.0,dexscreener,ok,0,,,,,,
2025-10-04,DETECTIVE,Just can't prove it,14GMPMf3cRANLfJ9QYU19F5XogVGPjCB7f3NLACrpump,3.504e-05,6576.25,25157.39,34696.0,dexscreener,ok,0,,,,,,
2025-10-04,SHITTER,SHITTERCOIN,GuLvigFjAm1yyReTk6EeboHNnLj1tCi62pzWLorxbonk,3.686e-05,5234.66,25697.78,36865.0,dexscreener,ok,0,,,,,,
2025-10-04,YAO,YAO MING,VnqKnEybGaw6G5ZAdjvPDri5RzDLPXznqxBunG13GJE,0.000115,3703.92,56009.05,114996.0,dexscreener,ok,0,,,,,,
2025-10-04,pibble,pibble,GS3pHMUtYSu5PPuDFey74frkiRQhPdvx8jEeN6Qzbonk,6.665e-06,2574.92,9014.08,6666.0,dexscreener,ok,0,,,,,,
2025-10-04,T-2049,Token 2049,2UfyNHveDrYDogW1LypkworjhYVEte8tLDqRTZbguPLx,5.094e-05,2062.75,57459.08,50943.0,dexscreener,ok,0,,,,,,
2025-10-04,SOL,Solana,9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,1090.71,1498.83,18453.12,17615083.0,dexscreener,ok,0,,,,,,
2025-10-04,1dog,1 dog can change your life,8erRtd8mLgNcNoWy2bhMdTgZyXaRR6u7t2hyXRc1pump,1.163e-05,1288.07,14671.94,11597.0,dexscreener,ok,0,,,,,,
2025-10-04,FARTLESS,FARTLESS COIN,FyrBf5xKg5EwKZ9pHvSpJeLLuCWBicTpm3VvZcsibonk,0.0008182,669.14,3682.87,818245.0,dexscreener,ok,0,,,,,,
2025-10-04,DARE,DareCoin,4bLnK5YuJaqkVX4uWtJ1Qtx3XoZ8eHH37STXSwujpump,9.158e-06,247.78,13910.71,9068.0,dexscreener,ok,0,,,,,,
2025-10-04,MOON,Moon Moon,99YFbXS6iA7s1qkRDTMBXEywtLNmrRtHtGKvNxpKWcdT,1.061e-05,190.84,13910.61,10619.0,dexscreener,ok,0,,,,,,
2025-10-04,1% Club,The 1% Club,HpQUbEAcHrhwSJyYfXLNZvJz9SBksRJJStn86gFdbonk,4.532e-06,150.15,7069.32,4532.0,dexscreener,ok,0,,,,,,
2025-10-04,MOCHI,MOCHI CULT,4ky1REfghVawQ6EPZGdx7zss5KNKStwE8swjii3uU5sD,1.604e-05,145.04,24381.07,16039.0,dexscreener,ok,0,,,,,,
2025-10-04,PILL,PumpFun Pill,8z55m3BmsPkmDfi5b5dAomBvYi1cDmW92hrEJTLdpump,7.56e-06,109.83,11280.54,7556.0,dexscreener,ok,0,,,,,,
2025-10-04,HOODIE,Hoodie,JFjfTn5VJkHpacwz7rbnGXDxRUCySZhZ2EdTkrAmoon,0.0003188,79.68,5255.37,318833.0,dexscreener,ok,0,,,,,,
2025-10-04,ELIZABETH,Just Elizabeth Cat,DiiTPZdpd9t3XorHiuZUu4E1FoSaQ7uGN4q9YkQupump,0.00182,63.47,73.68,1450837.0,dexscreener,ok,0,,,,,,
2025-10-04,19,Cult of 19,8AgJibpuXYU79bMSzhBv9BCUioxYkoeRVDYz3Tjopump,5.185e-06,50.37,9213.13,5177.0,dexscreener,ok,0,,,,,,
2025-10-04,RWA,Real World Asses,7N8qk43L1PCcaqudkEasGpKqcunX1ChXYo2VB1g8bonk,8.08e-08,43.64,8330.81,5576.0,dexscreener,ok,0,,,,,,
2025-10-04,MMGA,MAKE MEMES GREAT AGAIN,Axix4KAvD9m5iYvUx7wztZnKJfJs7KXxPzPmMv6Npump,4.16e-06,32.11,8151.09,4156.0,dexscreener,ok,0,,,,,,
2025-10-04,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.23,19.59,2877066.87,25889906.0,dexscreener,ok,0,,,,,,
2025-10-04,Pochita,Pochita,CmLrhRd762bfytq6f3ZV5iuivN1Q8oyPw4evyW4Mbonk,5.741e-06,15.12,9974.52,5741.0,dexscreener,ok,0,,,,,,
2025-10-04,Noxi,Noxi Labs AI,F2yfGhxEi7Hw2mr2XQ3MLrdamiPt2rkdMf8PSyAGpump,6.261e-06,11.62,10186.58,6259.0,dexscreener,ok,0,,,,,,
2025-10-04,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.182e-05,11.31,16129.28,11611.0,dexscreener,ok,0,,,,,,
2025-10-04,PROFIT,Profit Protocol,HJ5HdKrTmvE26k7oKq8JFWvudnzge1gFpe6EKZXUbREV,1.922e-06,10.5,2964.08,1923.0,dexscreener,ok,0,,,,,,
2025-10-04,SUPRACOIN,GIVING CAR AWAY AT 10MIL MC!,LGiKAMtb4BuPdhpThjEbNWbDddqdM5FnxMMHqtzpump,1.067e-05,10.12,14798.58,10676.0,dexscreener,ok,0,,,,,,
2025-10-04,ORE,Ore Labs,4w4Kj3PmKjJWpsBVCNPeziC2ySdJ6A7cPfqnhyXxpump,4.31e-06,9.62,8367.09,4308.0,dexscreener,ok,0,,,,,,
2025-10-04,FLY,Nexa,9NcUwy9JVekfsY4UA62ZaTprn4TDnJZwp5B6vMAAtkzt,0.01643,8.65,148.88,16430.0,dexscreener,ok,0,,,,,,
2025-10-04,BLUB,Blub,HxMQWY4DLbUrPXyejuKvu2KJ618zdTRs9dXEuFGrpump,4.854e-06,6.53,8958.68,4701.0,dexscreener,ok,0,,,,,,
2025-10-04,SLOW,Slow Runner,9iQikUHRe69UScUaytfQabQDmZRqtTkjCEF94ZV5pump,4.761e-06,5.65,9142.93,4758.0,dexscreener,ok,0,,,,,,
2025-10-04,MoneyBear,The Money Bears,Eo2cfEkpeVZrKjRtG34WZc3qzyeZeXjCRGWsEs4JTaNH,5.274e-06,4.18,9957.53,5270.0,dexscreener,ok,0,,,,,,
2025-10-04,viewer,in a streamers world,8X4TnmkHzavxEJuaYTkqjFbUgrwBgaXVuRHhGFR2pump,5.281e-06,2.29,9742.73,5267.0,dexscreener,ok,0,,,,,,
2025-10-04,obvious,in hindsight,EzcwA7anSrdoH1TMKjbBTd91GD7KwMco9kFZh1AApump,5.366e-06,2.09,9306.27,5364.0,dexscreener,ok,0,,,,,,
2025-10-04,BEANS,BEANS,BMdxkiQTJbLjZF4on3ivYDibWVCMsriEHra469zM49hV,5.188e-06,1.89,10068.05,5184.0,dexscreener,ok,0,,,,,,
2025-10-04,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.889e-06,1.59,11511.88,5887.0,dexscreener,ok,0,,,,,,
2025-10-04,Supershiro,Super Shiro,B1PrDviUajpkxghL1v2w2P8jnxu3FNjcxUDdBNanPLyR,4.539e-06,0.88,8583.61,4539.0,dexscreener,ok,0,,,,,,
2025-10-04,Mementoe,Mementoe,GCU5AT6U8bKYK76KBssLf5a3a3KoNoMGStaVdfeipump,4.565e-06,0.78,8601.3,4564.0,dexscreener,ok,0,,,,,,
2025-10-04,PUMPFOLIO,Retail Summer,3iE3HmcrKQyNdqoVo4Xrjz291VvtcKtUgJnQDxUepump,4.967e-06,0.38,9455.48,4967.0,dexscreener,ok,0,,,,,,
2025-10-05,ACTIVITIES,REAL LIFE ACTIVITIES,FfTMftfnF64keWwxiREcSBca2PsQtkorb2LWCEdZpump,4.235e-06,20.51,8392.37,4234.0,dexscreener,ok,0,,,,,,
2025-10-05,Noxi,Noxi Labs AI,F2yfGhxEi7Hw2mr2XQ3MLrdamiPt2rkdMf8PSyAGpump,6.261e-06,11.62,10186.58,6259.0,dexscreener,ok,0,,,,,,
2025-10-05,AI20X,Ai20x.ai,DKffyw1oEVWR3ik7q7tb2shhmZ3jbTkRzT6R5banCxai,1.23,4.86,2877066.87,25889906.0,dexscreener,ok,0,,,,,,
2025-10-05,viewer,in a streamers world,8X4TnmkHzavxEJuaYTkqjFbUgrwBgaXVuRHhGFR2pump,5.281e-06,2.26,9742.73,5267.0,dexscreener,ok,0,,,,,,
2025-10-05,YARA,Justice for Yara,DgAHh7SXLssDjufrLnrU1kPgrxmT7UbZYyCCqmcW6k6e,6.518e-06,1.99,0.0,6518.06,dexscreener,ok,0,,,,,,
2025-10-05,PUMPFOLIO,Retail Summer,3iE3HmcrKQyNdqoVo4Xrjz291VvtcKtUgJnQDxUepump,4.967e-06,0.38,9455.48,4967.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,0.0,unknown
2025-10-05,MOONCOIN,MOON COIN,4h49bD28nPPLXWB1ZmP8JPuv4iKk3KzFpS8bSmGJpump,4.182e-06,8.06,8173.57,4182.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,99.65,high
2025-10-05,MMGA,MAKE MEMES GREAT AGAIN,Axix4KAvD9m5iYvUx7wztZnKJfJs7KXxPzPmMv6Npump,4.16e-06,17.07,8151.09,4156.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,99.12,high
2025-10-05,Mementoe,Mementoe,GCU5AT6U8bKYK76KBssLf5a3a3KoNoMGStaVdfeipump,4.565e-06,0.78,8601.3,4564.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,99.33,high
2025-10-05,Supershiro,Super Shiro,B1PrDviUajpkxghL1v2w2P8jnxu3FNjcxUDdBNanPLyR,4.517e-06,0.18,8541.69,4516.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,99.51,high
2025-10-05,USDUT,unstable tether,3vz82EWYv8xnc7Cm7qSgERcpMeqw92PcX8PBz88npump,0.0003958,131792.24,133329.78,395779.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,32.42,low
2025-10-05,CHARLIE,RIP CHARLIE KIRK,CEqFiJoB6HLncfeieBw3PKKm9wyqrpSHV3VH4qZApump,0.0003182,80635.29,118406.77,318279.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,36.09,low
2025-10-05,Useless,Useless Coin,5NnL7oRMtVW3ZqAt95gJQs12Fbz2caCYh9rgy1kQpump,0.000167,75033.88,64596.77,167087.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,40.88,low
2025-10-05,67,67coin,2sjdF9vLNWkTpK2XgY2kVWCL4YTMu6vaVA4VxrzUpump,9.847e-05,50305.3,55988.17,98314.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,46.84,low
2025-10-05,early,not wrong just early,7ukFzJA7V6f28YieCjXcEXqiK8tAfbyXyvK6b36pump,0.0002313,24447.75,65951.9,231274.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,34.59,low
2025-10-05,BAR,BullArena,Et2bFLuPCW77hGW2g7UdrboPVuxatFZt4BaCzhCqpump,0.0002261,16414.54,61264.69,226144.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,42.54,low
2025-10-05,DETECTIVE,Just can't prove it,14GMPMf3cRANLfJ9QYU19F5XogVGPjCB7f3NLACrpump,3.932e-05,14045.33,26741.84,38923.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,54.52,medium
2025-10-05,walkusa,WALKING ACROSS AMERICA,3BrXeqzNKUKsM6MgkWFZX4E2cY8SiwYNwwmVzP2Rpump,7.612e-05,13397.84,39107.21,76121.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,46.13,low
2025-10-05,CRND,Crundle,BVvSqvTb9ZVNEkP5UsamR1egAWSGEZiQDU42FS7mmoon,0.0001351,10890.18,64171.34,134643.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,28.87,low
2025-10-05,VIBECODER,Vibe Coding Meta,7PzU4m13VqkdgWcserfBdxX4cAPQXaZuFNuKarnT1deV,0.0001313,10390.64,54694.68,127401.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,54.44,medium
2025-10-05,T-2049,Token 2049,2UfyNHveDrYDogW1LypkworjhYVEte8tLDqRTZbguPLx,4.291e-05,3454.78,54824.06,42911.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,58.94,medium
2025-10-05,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.013e-05,840.74,14981.6,9954.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,84.78,high
2025-10-05,MOCHI,MOCHI CULT,4ky1REfghVawQ6EPZGdx7zss5KNKStwE8swjii3uU5sD,1.421e-05,774.42,23002.74,14210.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,90.17,high
2025-10-05,1% Club,The 1% Club,HpQUbEAcHrhwSJyYfXLNZvJz9SBksRJJStn86gFdbonk,4.156e-06,149.27,6770.76,4157.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,98.01,high
2025-10-05,19,Cult of 19,8AgJibpuXYU79bMSzhBv9BCUioxYkoeRVDYz3Tjopump,5.036e-06,149.19,9100.22,5028.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,98.69,high
2025-10-05,PILL,PumpFun Pill,8z55m3BmsPkmDfi5b5dAomBvYi1cDmW92hrEJTLdpump,7.727e-06,127.24,11400.01,7722.0,dexscreener,ok,0,0.0,0.0,0.0,0.0,89.46,high
