date,symbol,name,address,price_usd,price_change_1d,price_change_3d,price_change_5d,price_change_7d,volatility_5d,volatility_10d,momentum_3d,volume_24h_usd,volume_change_1d,volume_change_3d,volume_ma_3d,volume_ma_7d,volume_momentum,liquidity_usd,liquidity_change_1d,liquidity_change_3d,volume_to_liquidity,top_10_holders_pct,top_5_holders_pct,concentration_numeric,concentration_risk_numeric,whale_change_3d,signal,signal_numeric,score,vol_mom_3v1,vol_mom_5v3,zscore_vol_10d,zscore_liq_10d,macd,macd_signal,macd_histogram,atr_14,stoch_k,stoch_d,adx_proxy,ma_convergence,price_vs_sma20,price_trend_7d,volume_ratio_3v7,liquidity_momentum_7d,volume_profile_3d,liquidity_depth,volume_acceleration,pv_correlation_3d,liquidity_volatility_7d,volume_concentration,turnover_ratio,turnover_ratio_ma7,liquidity_efficiency,volume_consistency_7d,beta_vs_market,alpha_vs_market,relative_strength_7d,volume_share,liquidity_share,market_correlation_7d,outperform_streak,market_divergence,whale_accumulation_velocity,whale_concentration_spread,whale_trend_7d,whale_volatility_7d,whale_momentum_strength,whale_price_correlation_7d,whale_activity_score,whale_buy_pressure,whale_net_flow_norm,whale_regime,whale_confidence_score,holder_risk_score,whale_intel_score,social_momentum_score,social_velocity_zscore,social_mentions_24h,social_momentum_numeric,social_price_correlation_7d,social_strength,combined_intelligence_score,hype_indicator,stealth_accumulation,market_regime,market_regime_confidence,market_volatility,volatility_regime,liquidity_regime,sector_momentum,sector_relative_perf,regime_alignment_score,momentum_1d,momentum_14d,momentum_acceleration,momentum_strength,momentum_consistency_7d,momentum_reversal,momentum_zscore_14d,volume_weighted_momentum,momentum_divergence,trend_strength,momentum_regime,composite_momentum_score,target_return_1d,target_pump_1d,target_dump_1d,target_return_3d,target_pump_3d,target_dump_3d,target_return_5d,target_pump_5d,target_dump_5d,target_return_7d,target_pump_7d,target_dump_7d
2025-11-11,1nu,1nu,44DNPJ2qisA7MMaUmKK5SXvAcPyV7bEzmnK7oYJkbonk,8.428e-05,0.029688454489920524,-0.302317880794702,-0.43169251517194873,-0.5429501084598698,0.15562617103306758,0.1758715421763825,-0.09667670524748857,17882.07,-0.5387119790989519,-0.37749985118120355,32822.80333333334,69022.00571428573,0.2590740553087641,39407.46,0.08224790319834341,-0.10577821144114907,0.45376221247924936,42.18,32.71,1.0,1,8.549999999999997,0,0.0,0.0,,,0.0,0.0,-2.130865384790791e-05,-1.0189379137606032e-05,-1.111927471030188e-05,2.219714285714286e-05,1.9171582507627225,1.0187030391870973,0.1388798633190635,,-0.3705336453773899,-0.542949814018539,0.4755342511336041,-0.2695714549180133,0.20380292421248467,467577280.99515784,-0.4656550662981028,0.5537357494305106,0.10382585849175564,0.6058968247936546,0.45376221247924936,1.4256722095963987,6.349421945123971e-11,0.8728146700840339,0.3127959618691906,0.12238859834780093,-0.12097847178741955,6.895328775462352e-05,0.0008233575379725151,0.25186199359452477,1,0.3260482390086447,,9.469999999999999,,4.23396091148702,0.20270270270222207,,0.0,,,0,30.0,50,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.33614381675112004,2,0,0,0,0,0.029688418218181804,0.0,0.010721915328184381,0.9443173323447552,0.42857142857142855,-1,0.16838228799574895,-0.025046426082356937,0,0.041432873677495104,0,17.283725424595794,,0,0,,0,0,,0,0,,0,0
2025-10-01,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.265e-05,0.0,0.0,0.0,0.0,,,0.0,941.98,0.0,0.0,,,0.0,16380.08,0.0,0.0,0.057504145025846894,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.998939532121572,1294857748.1600935,,,,0.998939532121572,0.057504145025846894,,,,,,,3.6016048860110725e-06,0.0002533615630295432,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,0.05328892589508727,0,0,0.2487660414610069,1,0,0.2562065541211518,1,0,,0,0
2025-10-03,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.201e-05,-0.050592885375494,0.0,0.0,0.0,,,0.0,489.46,-0.4803923650183656,0.0,715.72,,0.0,16353.97,-0.001594009308867883,0.0,0.029927294272016396,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-5.1054131054129615e-08,-1.0210826210825924e-08,-4.0843304843303694e-08,,0.0,0.0,,,,,,0.0,0.9993018904805786,1361684748.6698694,,,,1.3142928898314543,0.029927294272016396,0.043715719648931645,3.7154624390788326e-11,0.4464504417660125,,,,1.5243851341609412e-06,0.00025584977222749207,,0,0.014293604646743258,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.16245851490092858,1,0,0,0,45,-0.050592485434897666,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,0.0160744500846024,0,0,0.10998151571164505,0,0,,0,0,,0,0
2025-10-04,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.182e-05,-0.01582014987510405,0.0,0.0,0.0,0.02458803707273193,,-0.033206517625299026,11.31,-0.9768929023822172,0.0,480.9166666666667,480.9166666666667,0.02346878782638769,16129.28,-0.01373917158952831,0.0,0.0007011657578169753,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-1.0562868807882847e-07,-2.9294398584426435e-08,-7.633428949440203e-08,4.149999999999994e-07,0.0,0.0,0.033206517625299026,,,,0.9979249524468269,0.0,0.9993073593073593,1364563751.5757058,-0.4965005373638516,0.94946852189612,0.008587926607266063,1.9546532941379906,0.0007011657578169753,0.02937753501856009,1.1593558642339732e-11,0.9657142983998198,,,,6.810459971027327e-08,0.00024535219858771735,,1,0.06613178194901934,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,20,-0.015820018151389236,0.0,0.0,0.0,0.0,0,0.0,-0.000779316716601346,0,0.0,1,0.0,0.1668311944718659,0,0,0.17378351539225423,0,0,,0,0,,0,0
2025-10-05,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.013e-05,-0.14297800338409483,-0.19920948616600787,0.0,0.0,0.06571817718188419,0.06571817718188419,-0.06979701287823097,840.74,73.33598585322723,-0.10747574258476822,447.17,570.8725,1.470152874985246,14981.6,-0.07115506705816999,-0.0853768723962276,0.056114426067571714,84.78,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-2.81997600983322e-07,-7.983503906420556e-08,-2.0216256191911646e-07,8.399999999999999e-07,0.0,0.0,0.06979701287823097,,,,0.7819400303389306,0.0,0.5872251574749726,1478919260.421911,74.31287875560945,-0.7625153200139249,0.037154700856668874,1.470152874985246,0.056114426067571714,0.036061757780813,9.667735569506722e-11,0.7351836268722358,,,,2.906229533715302e-06,0.00023004628001827636,,0,0.13708937466865245,,84.78,,,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.1306030859351631,0,0,0,0,25,-0.14297679376655026,0.0,-0.03659049525293194,1.3552353477886945,0.0,0,-0.7071067784535974,-0.10261227914831349,0,0.0,1,10.406570604336608,-0.06377079482439929,0,0,,0,0,,0,0,,0,0
2025-10-06,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.082e-05,0.06811451135241864,-0.09908409658617823,0.0,0.0,0.08737362113539539,0.08737362113539539,-0.030227880635593413,112.34,-0.8663796179556105,-0.7704817554039145,321.4633333333333,479.166,0.23396075523881324,15688.74,0.04720056602766065,-0.040676973236467906,0.007160093156419418,84.0,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,-3.6192199028475323e-07,-1.362524293083151e-07,-2.2566956097643812e-07,8.024999999999999e-07,27.379865878338176,9.126621959446059,0.06937638749677788,,-0.05798312743228773,,0.6694837479816007,0.0,0.4023606179829191,1449962569.6620178,-74.20236547118284,-0.8691822547326957,0.0486359339555668,1.7509361345867889,0.007160093156419418,0.03028142485593428,4.697673772937183e-11,0.8702788072065332,,,,3.386819003667057e-07,0.00023553574679991982,,1,0.06444796032851323,,84.0,,0.5515432893255079,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.141678297606785,1,0,0,0,20,0.06811383895519296,0.0,0.039569132242637556,0.6806476110043745,0.14285714285714285,-1,0.643616496176165,-0.007072137782772133,0,0.0043182686622276305,1,14.92173543523836,0.07447864945382321,0,0,,0,0,,0,0,,0,0
2025-10-07,grandma,101 Year Old Pumpfun Livestreamr,4CBToKTRKfBsv8RMfzMr6VfKQ8PLRYeG6RFGZmq4pump,1.007e-05,-0.06931608133086875,-0.14805414551607443,-0.2039525691699604,0.0,0.07718011899404463,0.07718011899404463,-0.04805985778751498,780.47,5.947391846181236,68.00707338638374,577.85,529.3833333333333,1.4715205983093989,14792.34,-0.05713651956753696,-0.08288900682485523,0.05275820064975185,84.6,79.97,3.0,3,0.0,0,0.0,0.0,,,0.0,0.0,-4.802454065148222e-07,-2.0505102474961654e-07,-2.751943817652057e-07,7.919999999999999e-07,0.0,9.126621959446059,0.06936432626359605,,-0.10488795655149737,,1.089495019325645,0.0,0.5456047587574356,1468936753.3589537,6.813771464136846,-0.989265389205744,0.04713623670933464,1.5851553907551144,0.05275820064975185,0.034027554154903876,4.71879277119091e-11,0.7418832777472222,0.20336943870071514,-0.053333672724259096,,1.9042143168352212e-06,0.00023676681291817124,,2,0.009271973534788203,,4.6299999999999955,,0.40841155713324284,0.0,,0.0,,,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,45,-0.06931544070757198,0.0,-0.017831977151921568,1.060389901091684,0.14285714285714285,0,-0.15134792943500525,-0.07072107068614866,-1,0.006865693969644997,0,5.290400653006291,,0,0,,0,0,,0,0,,0,0
2025-10-03,BIRCHY,BIRCHY,4Wt3BgMs8m1qiCcMXwSf2SC5gnJW6Adi7uq7cZTCpump,6.572e-06,0.0,0.0,0.0,0.0,,,0.0,3.26,0.0,0.0,,,0.0,0.0,0.0,0.0,3.26,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.7652582159624413,0.0,,,,0.7652582159624413,3.26,,,,,,,1.0153016666049663e-08,0.0,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.16245851490092858,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,,0,0,,0,0,,0,0,,0,0
2025-10-01,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.064e-06,0.0,0.0,0.0,0.0,,,0.0,10.79,0.0,0.0,,,0.0,9904.93,0.0,0.0,0.0010892465422226887,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.9151823579304496,1633371811.1508715,,,,0.9151823579304496,0.0010892465422226887,,,,,,,4.125492762060709e-08,0.00015320612271113533,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,-0.019721952796637576,0,0,-0.023667686362904616,0,0,0.020703585255007484,0,0,,0,0
2025-10-03,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.186e-06,0.020118733509234765,0.0,0.0,0.0,,,0.0,17.65,0.6357738646895272,0.0,14.219999999999999,,0.0,10193.75,0.029159216672909327,0.0,0.0017312832585399346,,0.0,0.0,0,0.0,Watch,2.0,1.0,1.61,1.0,1.0,1.0,9.732193732193368e-09,1.9464387464386737e-09,7.785754985754695e-09,,99.91809991809991,99.91809991809991,,,,,,0.0,0.9660326086956522,1647847593.799001,,,,1.159658344283837,0.0017312832585399346,0.0014102649003813117,1.2209098453609043e-11,0.3187091011129905,,,,5.4969553422017346e-08,0.00015947617707773692,,1,0.05641801423798551,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.16245851490092858,1,0,0,0,45,0.02011840174139606,0.0,0.0,0.0,0.14285714285714285,0,0.0,0.0,0,,1,0.0,0.016097240473061714,0,0,0.0,0,0,0.5169200588523786,1,0,,0,0
2025-10-04,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.088e-06,-0.015842224377626835,0.0,0.0,0.0,0.025428237179763696,,0.0021382545658039653,26.77,0.5167138810198302,0.0,18.403333333333332,18.403333333333332,1.379659852259062,10093.14,-0.00986977314530968,0.0,0.002652033754237607,,0.0,0.0,0,0.0,Watch,2.0,1.28,2.06,1.0,1.28,0.24,9.428559833117268e-09,3.4428629637743927e-09,5.985696869342875e-09,1.099999999999998e-07,19.65601965601977,59.78705978705984,0.0179804789434308,,,,0.948462463494245,0.0,0.9822095712506671,1657847275.8331826,-0.11905998366969706,0.10508288726332271,0.027597663363323376,1.379659852259062,0.002652033754237607,0.0018241878516667435,9.555900961784929e-12,0.41315535797467373,,,,1.611989508615398e-07,0.00015353283529417514,,2,0.06610970744649655,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,45,-0.015841968283732844,0.0,0.0,0.0,0.14285714285714285,0,0.0,0.0029500639783493635,0,0.000305464937971995,1,0.0,-0.01980357430365487,0,0,0.024743309207204023,0,0,,0,0,,0,0
2025-10-05,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.211e-06,0.02020367936925105,0.024241424802111,0.0,0.0,0.020786633865976442,0.020786633865976442,0.00816006283361966,1.7,-0.9364960776989167,-0.8424467099165894,15.373333333333333,14.2275,0.11164012477425711,10298.11,0.02030785266032198,0.0396953840158385,0.00016506280639783436,96.28,0.0,3.0,0,0.0,Watch,2.0,1.21,27.13,1.23,-1.36,1.21,1.8895187862809308e-08,6.533327943581375e-09,1.2361859919227933e-08,1.1433333333333331e-07,99.93201903467029,73.16871286959666,0.01872154575203755,,,,1.0095769714879879,0.0,0.7964082196511829,1658017098.4205697,-1.4532099587187468,-0.8841476022841971,0.020462558451876178,1.7580036118863898,0.00016506280639783436,0.0014094065903495162,1.2185446934471974e-11,0.6968339816671927,,,,5.876478111325753e-09,0.0001581300993698278,,3,0.02609230808469342,,96.28,,,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.1306030859351631,0,0,0,0,0,0.02020334751400278,0.0,0.006021808267815695,1.5847370708544397,0.2857142857142857,0,0.7071067645802405,0.0009109904329110769,-1,0.0023314465238913314,1,19.279994345074037,0.004041383769802787,0,0,0.5230505149583131,1,0,,0,0,,0,0
2025-10-06,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,6.186e-06,-0.004025116728385236,0.0,0.0,0.0,0.018032630106513802,0.018032630106513802,0.00011211275441299258,13.79,7.1117647058823525,-0.21869688385269115,14.086666666666666,14.139999999999997,0.9108322324966976,10270.89,-0.0026432034616061806,0.007567381974248777,0.0013424988001234438,96.47,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,2.410242990472916e-08,1.0047148335810933e-08,1.4055281568918226e-08,9.200000000000014e-08,82.936777702243,67.50827213097769,0.015047438496124471,,0.006344455108913279,,0.9304271246147073,0.0,0.589400278940028,1660317485.976625,8.04826078358127,-0.9524484829034662,0.018490236169611814,1.7681638044914139,0.0013424988001234438,0.0013960250323043016,2.4243054490374166e-12,0.6071012146073681,,,,4.157400219028726e-08,0.00015419732537156128,,0,0.007691667752290649,,96.47,,0.13435028842544242,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.141678297606785,1,0,0,0,45,-0.004025051923169906,0.0,-0.008047950079206667,0.0323078151984604,0.2857142857142857,1,-0.802199950257407,0.00010211591039334003,0,3.203221554656931e-05,1,18.584324137542765,0.041238848678673445,0,0,,0,0,,0,0,,0,0
2025-10-07,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,5.941e-06,-0.0396055609440672,-0.02414586070959257,-0.020283641160949828,0.0,0.025374110558654385,0.025374110558654385,-0.007808999434400461,1.14,-0.9173313995649021,-0.9574150168098617,5.543333333333333,11.973333333333331,0.08787255909558069,9890.32,-0.03705326412803567,-0.020094836691059492,0.00011525256487506217,96.61,95.03,4.0,4,0.0,0,0.0,0.0,,,0.0,0.0,8.363346833245386e-09,9.710388035297824e-09,-1.3470412020524372e-09,1.2259999999999997e-07,0.0,60.95626557897109,0.019959062985713018,,-0.028083301069346582,,0.42728674203494355,0.0,0.2283086216364635,1664728753.9344563,-8.029096105447255,0.4608045733491763,0.026172553174456128,1.0629496402877698,0.00011525256487506217,0.0011825629543994285,2.379099949494027e-11,0.754269248440815,0.43966989212296537,-0.005052759339130124,,2.781406487362938e-09,0.0001583048757087011,,1,0.038982493921589756,,1.5799999999999983,,0.16563010998406366,0.0,,0.0,,,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,20,-0.03960492070933211,0.0,-0.007921112188813454,1.7144333142018489,0.2857142857142857,0,-1.2828013089004868,-0.0006861967642767107,0,0.002231142695542989,1,19.308872835243427,0.4568415890142228,1,0,,0,0,,0,0,,0,0
2025-11-11,BULLCOIN,BULLCOIN,4Xs7RvaV3nbWBvb6yWjxvwPKkBxefXe1bPJcvnVspump,4.078e-06,-0.3135835717892611,-0.3434229592658188,-0.34076947946977043,0.0,0.13754781381277784,0.12847676376362166,-0.11907141648723785,0.66,-0.42105263157894735,-0.611764705882353,5.196666666666666,10.357142857142858,0.05811320754716981,7065.35,-0.28562978750940304,-0.3139177965665545,9.340041181090662e-05,97.61,96.59,4.0,4,1.3299999999999983,0,0.0,0.0,,,0.0,0.0,-1.526785370185803e-07,-2.2767396975477806e-08,-1.299111400431025e-07,4.1266666666666674e-07,0.0,27.645592567414337,0.0688964811196377,,-0.29954827295992853,,0.4575681341719077,0.0,0.21210884353741496,1732510237.6106522,0.4962787679859547,0.6149287851532751,0.1189264882002884,1.2142138364779873,9.340041181090662e-05,0.001026968305458211,1.8099954908302995e-10,0.8720063406950431,1.1279236870375702,0.020687649054758117,,2.5449609535166522e-09,0.00014761949085056764,,0,0.017223787270536917,,1.019999999999996,,0.5939346204198995,0.013625653109298594,,0.0,,,0,30.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.33614381675112004,2,0,0,0,0,-0.3135782935819967,0.0,-0.11126241705283739,4.336465957392831,0.2857142857142857,0,-1.7787641911858592,-0.00691962193925835,0,0.034020404710639385,2,33.27440882971036,,0,0,,0,0,,0,0,,0,0
2025-10-01,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.906e-06,0.0,0.0,0.0,0.0,,,0.0,3.3,0.0,0.0,,,0.0,11302.56,0.0,0.0,0.0002919434231339507,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.7674418604651163,1913709554.528369,,,,0.7674418604651163,0.0002919434231339507,,,,,,,1.2617355064689844e-08,0.00017482419303417284,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,,1,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,-0.01253970907874935,0,0,-0.005723905723905687,0,0,0.39687795648060553,1,0,,0,0
2025-10-03,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.981e-06,0.012698950220115135,0.0,0.0,0.0,,,0.0,119.24,35.13333333333333,0.0,61.269999999999996,,0.0,11567.46,0.02343716821675801,0.0,0.010307335634993768,,0.0,0.0,0,0.0,Watch,2.0,1.0,1.03,1.0,1.0,1.0,5.982905982906092e-09,1.1965811965812185e-09,4.786324786324874e-09,,99.86684420772305,99.86684420772305,,,,,,0.0,0.9919054557228428,1934002106.635903,,,,1.914886783362775,0.010307335634993768,0.00529963952906386,6.566151182846593e-12,1.316556290521412,,,,3.7136371388336254e-07,0.0001809671906118591,,1,0.04899823094886588,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.16245851490092858,1,0,0,0,45,0.012698735205973507,0.0,0.0,0.0,0.14285714285714285,0,0.0,0.0,0,,1,0.0,0.015622346748174643,0,0,-0.00016716817118012095,0,0,,0,0,,0,0
2025-10-04,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.889e-06,-0.0153820431365993,0.0,0.0,0.0,0.019856260824987166,,-0.0013415464582420822,1.59,-0.9866655484736666,0.0,41.376666666666665,41.376666666666665,0.03752064815543145,11511.88,-0.004804857764798887,0.0,0.0001381061906317099,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,3.2631553315319784e-09,1.6098960235713705e-09,1.6532593079606079e-09,8.350000000000013e-08,0.0,49.933422103861524,0.014040496678357217,,,,0.976402108078345,0.0,0.9920083113561896,1954777470.2416327,-36.119998881807,0.9869318260037924,0.01997012808600554,2.813812632738142,0.0001381061906317099,0.0035791284162531426,7.868948445931242e-12,1.5913720985512017,,,,9.574386696669717e-09,0.0001751141444551754,,2,0.06656988868752409,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.17187538067469862,1,0,0,0,20,-0.015381785959104534,0.0,0.0,0.0,0.14285714285714285,0,0.0,-5.0335692643866374e-05,0,0.00019164949403458316,1,0.0,-0.008585858585858586,0,0,0.3928571428571428,1,0,,0,0,,0,0
2025-10-05,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.94e-06,0.008660213958227247,0.005756857433118823,0.0,0.0,0.0151815881070167,0.0151815881070167,0.0019923736805810277,2.84,0.7861635220125784,-0.1393939393939394,41.22333333333333,31.7425,0.0867374207833855,11613.56,0.008832614655468918,0.027515890205404903,0.000244520670606549,98.5,0.0,3.0,0,0.0,0,0.0,0.0,,,0.0,0.0,5.1634856721189136e-09,2.3206139532808795e-09,2.842871718838034e-09,7.266666666666676e-08,55.374592833876164,51.74714568053307,0.01224706910498056,,,,1.2590160596574278,0.0,0.9663983746190512,1955111866.803589,1.772829070486245,0.8380910170862177,0.0141237723376881,3.6417500190883407,0.000244520670606549,0.0027454764798414944,4.4295234995355146e-12,1.7816642314757085,,,,9.817175197744198e-09,0.0001783291688317038,,3,0.01454884267366962,,98.5,,,0.0,,0.0,0.0,0.0,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.1306030859351631,0,0,0,0,0,0.008660066903261961,0.0,0.00333392013882311,1.19521372924246,0.2857142857142857,0,0.7071067511918291,0.0001728133542902991,-1,0.0005692496230231507,1,18.986917652503625,-0.007021063189568633,0,0,,0,0,,0,0,,0,0
2025-10-07,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,5.982e-06,0.007070707070707005,0.00016719612104987291,0.0,0.0,0.012653106830842946,0.012653106830842946,0.00011629263077831779,0.29,-0.897887323943662,-0.9975679302247568,1.5733333333333333,25.451999999999998,0.010963254196280055,11698.02,0.007272533142292259,0.011286833928969786,2.4788401079748556e-05,98.51,98.03,4.0,4,0.0,0,0.0,0.0,,,0.0,0.0,9.943932683436386e-09,3.845277699311981e-09,6.098654984124405e-09,6.500000000000001e-08,99.89258861439313,51.7557271494231,0.010952978596412172,,0.007138407663686684,,0.059478804375220524,0.0,0.036800249493216905,1955503920.0280838,-1.6840508459562404,-0.4609845181675649,0.011570358402768375,0.10736428247391502,2.4788401079748556e-05,0.0022013388640891455,3.6157979527882817e-12,1.9825407478212977,,,,7.075507731010983e-10,0.00018723899753879546,,4,0.08565876193636396,,0.480000000000004,,0.007071067811874117,0.0,,0.0,,,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.15740622086366252,1,0,0,0,20,0.007070588037238391,0.0,-0.0018760810498027098,0.1011177817998516,0.42857142857142855,1,-0.08341515476864181,1.2749456723768396e-06,-1,4.9839698904993336e-05,0,12.892462161573311,0.4148533585619678,1,0,,0,0,,0,0,,0,0
2025-11-11,REVIVE,reviving the memes,4Y6HDaV4374KstQX8qD1L35WiQDwHZaHLez8xs6GrKcf,4.228e-06,-0.2932129722500836,-0.28205128205128205,-0.2841178462580427,0.0,0.13303966541019568,0.13303966541019568,-0.09249401707371645,0.24,-0.1724137931034483,-0.8490566037735849,1.1233333333333333,21.249999999999996,0.010786516853932586,8287.19,-0.291573274793512,-0.28011845154744486,2.8956865129781048e-05,98.73,98.27,4.0,4,0.0,0,0.0,0.0,,,0.0,0.0,-1.263442519394151e-07,-2.2192628228433436e-08,-1.0415162371098166e-07,4.0279999999999993e-07,0.0,51.7557271494231,0.06740497732714645,,-0.25225044655226286,,0.0504868913857678,0.0,0.026225680933852136,1960026962.46541,0.7254735308402137,0.49638349144655014,0.13465264532677026,0.12764044943820227,2.8956865129781048e-05,0.0018392751975959182,1.4959639732775265e-10,2.15827955441848,1.1314330988244552,0.04209829711488433,,9.254403467333281e-10,0.00017314793582510641,,5,0.0031468122686406086,,0.46000000000000796,,0.13000000000000514,0.0,,0.0,,,0,0.0,100,50,50,0,0,1,0,0,50.0,0,0,1,0.5,0.33614381675112004,2,0,0,0,0,-0.2932080707443874,0.0,-0.09261030970449477,3.8561575548273583,0.42857142857142855,0,-1.499350995507504,-0.0009976882740535707,0,0.03964029303159276,1,27.97801942675034,,0,0,,0,0,,0,0,,0,0
2025-10-01,DARE,DareCoin,4bLnK5YuJaqkVX4uWtJ1Qtx3XoZ8eHH37STXSwujpump,9.171e-06,0.0,0.0,0.0,0.0,,,0.0,1369.57,0.0,0.0,,,0.0,13685.87,0.0,0.0,0.10006451438495433,,0.0,0.0,0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.999270376558658,1492282278.0255368,,,,0.999270376558658,0.10006451438495433,,,,,,,5.2364699927112935e-06,0.000211688429764637,,0,,,,,,0.0,,0.0,,,0,0.0,25,50,50,0,0,1,0,0,50.0,0,0,1,0.5,,1,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,,1,0.0,-0.05434110125799119,0,0,-0.04269311064718151,0,0,,0,0,,0,0
