timestamp,address,symbol,name,price_usd,volume_24h_usd,liquidity_usd,fdv_usd,top_10_holders_pct,top_5_holders_pct,holder_concentration,concentration_risk,dex,pair_address
2025-10-11T23:14:52.584209+00:00,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,Jupiter,0.3386,2421327.29,633085.24,2370753651.0,0.0,0.0,unknown,unknown,orca,C1MgLojNLWBKADvu9BHdtgzz1oZX4dZ5zGdGcgvvW8Wz
